"","nct_id","trial_title","Conditions","condition","Interventions","intervention_type","Sponsor_Collaborators","sponsor_class","fda.drug","fda.device","Gender","min.age","max.age","Enrollment","Start_Date","Completion_Date","title","p","p.desc","method","param.value","param.type","ci","ci.side","ci.l","ci.u"
"1876","NCT00783263","A Study of Ezetimibe Added On to Rosuvastatin Versus Up Titration of Rosuvastatin in Patients With Hypercholesterolemia (MK0653-139)","Hypercholesterolemia",0,"Comparator: rosuvastatin 5 mg + ezetimibe 10 mg","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","18 Years","79 Years","440","November 2008","May 2010","Percent Change From Baseline in LDL-Cholesterol (mg/dL) After 6 Weeks of Treatment","<0.001","0","Longitudinal Data Analysis (LDA)","-15.25","Mean Difference (Final Values)","95","2-Sided","-19.89","-10.60"
"1877","NCT00783692","Study of Vedolizumab (MLN0002) in Patients With Moderate to Severe Crohn's Disease","Crohn's Disease",0,"vedolizumab","Drug","Millennium Pharmaceuticals, Inc.","Industry",0,0,"All","18 Years","80 Years","1116","December 2008","March 2012","Induction Phase: Percentage of Participants Achieving Clinical Remission at Week 6","0.0206","P-value is based on the Cochran-Mantel-Haenszel (CMH) chi-square test, with stratification according to: 1) concomitant use of oral corticosteroids (yes/no); 2) previous exposure to TNFα antagonists and/or concomitant immunomodulator use (yes/no).","Cochran-Mantel-Haenszel","7.8","Risk Difference (RD)","95","2-Sided","1.2","14.3"
"1878","NCT00783718","Study of Vedolizumab (MLN0002) in Patients With Moderate to Severe Ulcerative Colitis","Ulcerative Colitis",0,"vedolizumab","Drug","Millennium Pharmaceuticals, Inc.","Industry",0,0,"All","18 Years","80 Years","895","January 2009","December 2011","Induction Phase: Percentage of Participants With a Clinical Response at Week 6","< 0.0001","0","Cochran-Mantel-Haenszel","21.7","Risk Difference (RD)","95","2-Sided","11.6","31.7"
"1879","NCT00783796","SPIRIT Small Vessel Registry","Coronary Artery Disease",0,"2.25 mm XIENCE V® Everolimus Eluting Coronary Stent System","Device","Abbott Vascular","Industry",0,0,"All","18 Years","N/A","150","October 2008","October 2010","Composite Rate of Cardiac Death, Target Vessel Myocardial Infarction (MI) (Per Protocol Definition) & Clinically Indicated Target Lesion Revascularization (CI-TLR).","0","0","0","0","0","0","0","0","0"
"1880","NCT00784017","Comparative Efficacy and Safety of Two Asparaginase Preparations in Children With Previously Untreated Acute Lymphoblastic Leukaemia","Acute Lymphoblastic Leukemia",0,"asparaginase","Drug","medac GmbH","Industry",0,0,"All","1 Year","18 Years","199","October 2008","October 2012","To determine the rate of patients with complete asparagine (ASN) depletion in serum during induction treatment and to demonstrate non-inferiority of rASNase compared to Asparaginase medac™ with respect to this parameter","0","0","0","0","0","0","0","0","0"
"1881","NCT00784277","A Study to Compare the Frequency of Constipation Symptoms With Tapentadol Immediate Release (IR) Treatment Versus Oxycodone IR Treatment in Patients With End-stage Joint Disease","Joint Diseases",0,"oxycodone CR","Drug","Johnson & Johnson Pharmaceutical Research & Development, L.L.C.","Industry",0,0,"All","18 Years","80 Years","597","October 2008","July 2009","5-Day Sum of Pain Intensity Difference (SPID5)","0.007","P-value is adjusted for multiplicity for comparison against placebo using Hochberg's test.","ANCOVA","55.1","Difference in Least-Squares Means","95","0","15.11","95.13"
"1882","NCT00784368","A Pharmacokinetic Study of JK1211(Itraconazole [Itrizole]) Oral Solution in Participants With Deep Mycosis and Those With Febrile Neutropenia Suspected of Fungal Infection","Mycoses",0,"ITCZ Oral Solution","Drug","Janssen Pharmaceutical K.K.","Industry",0,0,"All","18 Years","79 Years","55","January 2008","April 2009","Maximum Plasma Itraconazole Concentration (Cmax)","0","0","0","0","0","0","0","0","0"
"1883","NCT00784836","Immunogenicity and Safety of Subcutaneously-administered Avonex (Interferon Beta-1a) in Multiple Sclerosis (MS) Patients","Multiple Sclerosis",0,"BG9418 (interferon beta 1-a)","Drug","Biogen","Industry",0,0,"All","18 Years","60 Years","3","October 2008","February 2009","Number of Participants Who Developed Neutralizing Antibodies (NAbs) to Interferon-beta (IFN-beta)","0","0","0","0","0","0","0","0","0"
"1884","NCT00785356","Safety and Efficacy of Proellex in Pre-Menopausal Anemic Women With Symptomatic Uterine Fibroids","Uterine Fibroids",0,"Proellex 25 mg","Drug","Repros Therapeutics Inc.","Industry",0,0,"Female","18 Years","48 Years","8","October 2008","August 2009","The Comparison Between the 50 mg Proellex® Dose Level and Placebo in the Change in Hemoglobin From Baseline to 3 Months.","0","0","0","0","0","0","0","0","0"
"1885","NCT00787111","Extended Management and Measurement of Autism","Autistic Disorder",0,"Fluoxetine (prozac)","Drug","Neuropharm","Industry",0,0,"All","5 Years","18 Years","128","November 2008","April 2009","Safety Outcomes: Laboratory determinations, Urine drugs of abuse tests,Vital Signs,Physical Examinations, Adverse Events/Serious Adverse Events, Clinical Global Impression of Severity (CGI-S AD)","0","0","0","0","0","0","0","0","0"
"1886","NCT00787254","Efficacy and Safety of Lansoprazole on Gastric and Duodenal Ulcers in Patients Taking Nonsteroidal Anti-Inflammatory Drugs","Stomach Ulcer",0,"Lansoprazole","Drug","Takeda","Industry",0,0,"All","20 Years","N/A","366","April 2007","May 2009","Number of Participants With Gastric Ulcer and/or Duodenal Ulcer","<0.0001","0","Log Rank","0.2510","Hazard Ratio (HR)","95","2-Sided","0.1400","0.4499"
"1887","NCT00787878","Long Term Metabolic Safety of Norditropin® Treatment of Small for Gestational Age (SGA) Subjects","Foetal Growth Problem",0,"somatropin","Drug","Novo Nordisk A/S","Industry",0,0,"All","18 Years","24 Years","153","February 2009","January 2011","Insulin sensitivity","0","0","0","0","0","0","0","0","0"
"1888","NCT00787891","A Study of the Safety and Effectiveness of Rabeprazole for the Treatment of Gastroesophageal Reflux Disease (GERD) in Pediatric Patients","Gastroesophageal Reflux Disease (GERD)",0,"rabeprazole","Drug","Johnson & Johnson Pharmaceutical Research & Development, L.L.C.","Industry",0,0,"All","1 Year","11 Years","127","January 2009","January 2011","The Percentage of Patients With Healing by Week 12 (Short-term Double-blind Treatment Phase)","0","0","0","0","0","0","0","0","0"
"1889","NCT00788034","Relapse-prevention Study With Lu AA21004 (Vortioxetine) in Patients With Generalized Anxiety Disorder","Generalized Anxiety Disorder",0,"Lu AA21004","Drug","H. Lundbeck A/S","Industry",0,0,"All","18 Years","75 Years","459","October 2008","June 2010","Time to relapse","0","0","0","0","0","0","0","0","0"
"1890","NCT00788372","An Efficacy and Safety Study of Fentanyl in Participants With Chronic Pain","Chronic Pain",0,"Fentanyl","Drug","Janssen Pharmaceutical K.K.","Industry",0,0,"All","20 Years","N/A","142","November 2008","November 2010","Questionnaire of Opioid Withdrawal Symptoms","0","0","0","0","0","0","0","0","0"
"1891","NCT00788515","Comparison of Volinanserin and Lormetazepam in the Treatment of Insomnia Characterized by Sleep Maintenance Difficulties","Sleep Initiation and Maintenance Disorders",0,"Volinanserin (M100907)","Drug","Sanofi","Industry",0,0,"All","18 Years","N/A","33","November 2008","January 2009","Sleepiness in the morning measured on a visual analog scale of the patient's sleep questionnaire","0","0","0","0","0","0","0","0","0"
"1892","NCT00788593","A Randomized, Double-Blind, Dose Response-Control, Crossover Study to Evaluate the Safety and Efficacy of Two Doses of EUR-1008 (APT-1008) in Chronic Pancreatitis (CP) Participants With Exocrine Pancreatic Insufficiency (EPI)","Chronic Pancreatitis",0,"Placebo","Drug","Forest Laboratories","Industry",0,0,"All","18 Years","N/A","82","January 2008","March 2009","Percent Coefficient of Fat Absorption (CFA) of Participants Treated With High Dose EUR-1008 and Low Dose EUR-1008","0.228","0","ANCOVA","1.023","Least Square (LS) Mean Difference","95","2-Sided","-0.656","2.701"
"1893","NCT00788710","A Study of MK0663/Etoricoxib for Post-Abdominal Hysterectomy Surgery Pain (0663-097)(COMPLETED)","Acute Pain Following a Total Abdominal Hysterectomy",0,"etoricoxib (MK0663) 120 mg","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"Female","18 Years","N/A","430","October 2008","July 2010","Average Pain Intensity at Rest Over Days 1 to 3","<0.001","0","ANOVA","0","0","0","0","0","0"
"1894","NCT00789191","Effect of Detemir and Sitagliptin on Blood Glucose Control in Type 2 Diabetes","Diabetes",0,"insulin detemir","Drug","Novo Nordisk A/S","Industry",0,0,"All","18 Years","N/A","222","November 2008","August 2009","HbA1c (Glycosylated Haemoglobin A1c)","0.0010","No corrections to adjust for multiplicity were performed. Statistical significance threshold was p<0.05.","ANCOVA","-0.55","Mean Difference (Final Values)","95","0","-0.77","-0.33"
"1895","NCT00789373","A Study of Induction and Maintenance Treatment of Advanced Non-squamous Non-Small Cell Lung Cancer","Non-Small Cell Lung Cancer",0,"Pemetrexed","Drug","Eli Lilly and Company","Industry",0,0,"All","18 Years","N/A","939","November 2008","June 2010","Investigator-assessed Objective Progression-free Survival (PFS)","0.00006","0","Log Rank","0.62","Hazard Ratio (HR)","95","2-Sided","0.49","0.79"
"1896","NCT00789633","A Phase 3 Study to Compare Efficacy and Safety of Masitinib in Combination With Gemcitabine, to Placebo in Combination With Gemcitabine, in Treatment of Patients With Advanced/Metastatic Pancreatic Cancer","Pancreatic Cancer",0,"masitinib (AB1010)","Drug","AB Science","Industry",0,0,"All","18 Years","N/A","320","November 2008","December 2011","Overall survival","0","0","0","0","0","0","0","0","0"
"1897","NCT00789698","Lurasidone HCl - A Long Term Phase 3 Study of Patients With Chronic Schizophrenia","Chronic Schizophrenia",0,"Lurasidone HC1","Drug","Sunovion","Industry",0,0,"All","18 Years","75 Years","240","December 2008","July 2011","Relapse of Psychotic Symptoms","0","0","0","0.728","Hazard Ratio (HR)","95","2-Sided","0.410","1.295"
"1898","NCT00789737","Welchol as Monotherapy for Type 2 Diabetes Mellitus","Type 2 Diabetes Mellitus",0,"Welchol","Drug","Daiichi Sankyo Inc.","Industry",0,0,"All","18 Years","N/A","357","January 2009","December 2011","Percent Change in Hemoglobin A1c","0.0369","0","ANCOVA","0","0","0","0","0","0"
"1899","NCT00789750","Welchol as Add-on to Pioglitazone Therapy for Type 2 Diabetes Mellitus","Type 2 Diabetes Mellitus",0,"Welchol","Drug","Daiichi Sankyo Inc.","Industry",0,0,"All","18 Years","N/A","562","April 2009","July 2012","mean change from baseline in HbA1C","0","0","0","0","0","0","0","0","0"
"1900","NCT00789854","Comparing Quetiapine XR Monotherapy and Augmentation With Lithium Augmentation in TRD Patients","Major Depressive Disorder",0,"Quetiapine XR","Drug","AstraZeneca","Industry",0,0,"All","18 Years","65 Years","688","November 2008","August 2009","Change in Depressive Symptoms Between Randomisation and Week 6 Measured by Change in Montgomery Asberg Depression Rating Scale (MADRS) Total Score (Per Protocol Analysis Set)","0","0","0","-2.322","Mean Difference (Final Values)","97.5","0","-4.6","-0.05"
"1901","NCT00790023","Clinical Trial to Assess the Efficacy and Safety of Ciclesonide Hydrofluoroalkane (HFA) Nasal Aerosol for the Treatment of Seasonal Allergic Rhinitis","Seasonal Allergic Rhinitis",0,"80 mcg Ciclesonide","Drug","Sunovion","Industry",0,0,"All","12 Years","N/A","707","November 2008","February 2009","Change From Baseline in Daily Subject-reported AM and PM Reflective Total Nasal Symptom Score (rTNSS) Averaged Over the Two-week Treatment Period.","<0.0001","The p-value from primary outcome was adjusted at alpha=0.025.","ANCOVA","0.94","Mean Difference (Final Values)","95","2-Sided","0.57","1.32"
"1902","NCT00790192","Lurasidone HCL - A 6-week Phase 3 Study of Patients With Acute Schizophrenia.","Schizophrenia",0,"Lurasidone","Drug","Sunovion","Industry",0,0,"All","18 Years","75 Years","488","October 2008","July 2010","Primary Efficacy Endpoint: Mean Change in Total PANSS Score From Baseline to the End of the Double Blind Phase","<0.05","0","Mixed Models Analysis","0","0","0","0","0","0"
"1903","NCT00790283","Assessment of the Numen Stent With Evaluation in a Randomized Study","Lesion",0,"PTCA with stent implantation","Device","International Biomedical Systems S.p.A.","Industry",0,0,"All","18 Years","N/A","500","September 2008","September 2009","Cumulative incidence of Major Adverse Cardiac Events (MACE), Cerebrovascular Events CVE) and Major Bleedings (according to TIMI classification)","0","0","0","0","0","0","0","0","0"
"1904","NCT00790322","Efficacy and Safety Study of SBG vs Placebo in Head and Neck Cancer Patients Undergoing Radiation Therapy","Head and Neck Cancer",0,"SBG","Drug","Biotec Pharmacon ASA","Industry",0,0,"All","18 Years","N/A","130","October 2008","February 2010","Compare the proportion of patients in the two arms who develop severe oral mucositis","0","0","0","0","0","0","0","0","0"
"1905","NCT00790400","Efficacy and Safety of RAD001 in Patients Aged 18 and Over With Angiomyolipoma Associated With Either Tuberous Sclerosis Complex (TSC) or Sporadic Lymphangioleiomyomatosis (LAM)","Tuberous Sclerosis Complex (TSC)",0,"Everolimus (RAD001)","Drug","Novartis Pharmaceuticals","Industry",0,0,"All","18 Years","N/A","118","April 2009","June 2011","Angiomyolipoma Response Rate as Per Central Radiology Review","<0.0001","0","Clopper-Pearson","0","0","0","0","0","0"
"1906","NCT00790751","Research Evaluating an Investigational Medication for Erectile Dysfunction - General ED","Erectile Dysfunction",0,"placebo","Drug","VIVUS, Inc.","Industry",0,0,"Male","18 Years","N/A","646","November 2008","August 2009","Change in Percentage of Sexual Attempts in Which Subjects Were Able to Maintain an Erection of Sufficient Duration to Have Successful Intercourse","0","0","0","0","0","0","0","0","0"
"1907","NCT00791492","An Extension of Study Fx-005 Evaluating Long-Term Safety And Clinical Outcomes Of Fx-1006A In Patients With Transthyretin Amyloid Polyneuropathy","Familial Amyloid Polyneuropathy",0,"Fx-1006A","Drug","Pfizer","Industry",0,0,"All","18 Years","75 Years","86","July 2008","August 2008","Percentage of Participants With Response to Treatment as Measured by Neuropathy Impairment Score - Lower Limb (NIS-LL) at Month 6","0","0","0","0","0","0","0","0","0"
"1908","NCT00791921","Efficacy Confirmation Trial of CDP870 Without Coadministration of Methotrexate (MTX) in Japanese Rheumatoid Arthritis (RA)","Rheumatoid Arthritis",0,"CDP870","Drug","Otsuka Pharmaceutical Co., Ltd.","Industry",0,0,"All","20 Years","74 Years","230","November 2008","January 2010","American College of Rheumatology 20% (ACR20) Response at Week 12","<0.05","0","Regression, Logistic","0","0","0","0","0","0"
"1909","NCT00791934","Clinical Study of Safety and Efficacy for the Relieva Stratus With Elution of Triamcinolone Acetonide","Sinusitis",0,"Stratus Microflow Ethmoid Spacer","Device","Acclarent","Industry",0,0,"All","17 Years","N/A","63","August 2008","November 2011","Mean Intrapatient Change in Ethmoid Lund-MacKay CT Score (Ethmoid Score Only) at 10 Weeks Post-procedure Compared to Baseline.","0","0","0","0","0","0","0","0","0"
"1910","NCT00791999","Efficacy Confirmation Trial of CDP870 as add-on Medication to Methotrexate (MTX) in Japanese Rheumatoid Arthritis (RA)","Rheumatoid Arthritis",0,"CDP870 400mg","Drug","Otsuka Pharmaceutical Co., Ltd.","Industry",0,0,"All","20 Years","74 Years","316","November 2008","January 2010","American College of Rheumatology 20% (ACR20) Response at Week 12","<0.025","Wald p-values(vs. placebo) for the comparison of the treatment groups have been calculated using logistic regression with factors for treatment.","Regression, Logistic","0","0","0","0","0","0"
"1911","NCT00792103","An Open-Label Study to Evaluate the Safety of NP101 in the Treatment of Acute Migraine Over 12 Months","Migraine Disorders",0,"NP101","Drug","NuPathe Inc.","Industry",0,0,"All","18 Years","65 Years","198","January 2009","September 2010","Subject Self-examination of Skin Irritation","0","0","0","0","0","0","0","0","0"
