"","nct_id","trial_title","Conditions","condition","Interventions","intervention_type","Sponsor_Collaborators","sponsor_class","fda.drug","fda.device","Gender","min.age","max.age","Enrollment","Start_Date","Completion_Date","title","p","p.desc","method","param.value","param.type","ci","ci.side","ci.l","ci.u"
"872","NCT01571362","A Research Study of an Investigational Drug ALO-02 (Oxycodone Hydrochloride and Naltrexone Hydrochloride) in Patients With Moderate to Severe Chronic Low Back Pain","Chronic Pain",0,"ALO-02","Drug","Pfizer","Industry",1,0,"All","18 Years","N/A","410","June 2012","June 2013","Change in Weekly Average Electronic Diary (eDiary) Numeric Rating Scale -Pain (NRS-Pain) Score From Randomization Baseline to Final 2 Weeks (Average of Weeks 11 and 12)","0.0114","No adjustment was made for multiple comparisons. Statistical significance was if unadjusted p was less than or equal to (<=) 0.05.","ANCOVA","-0.62","Difference of LS Means","95","2-Sided","-1.11","-0.14"
"873","NCT01571453","Study of Vortioxetine (Lu AA21004) in Major Depressive Disorder in Asian Countries","Major Depressive Disorder",0,"Vortioxetine (Lu AA21004)","Drug","H. Lundbeck A/S","Industry",0,0,"All","18 Years","65 Years","437","May 2012","October 2013","Change From Baseline in MADRS Total Score at Week 8","0.199","No adjustments for multiple comparisons were made.","ANCOVA","-1.20","Mean Difference (Final Values)","95","0","-3.03","0.63"
"874","NCT01571583","An Efficacy and Safety Study of Telaprevir in Patients With Genotype 1 Hepatitis C Infection After Liver Transplantation","Chronic Hepatitis C Virus (HCV) Infection",0,"Telaprevir","Drug","Janssen-Cilag International NV","Industry",0,0,"All","18 Years","70 Years","74","February 2012","April 2014","Number of patients achieving sustained virologic response (SVR) 12 planned","0","0","0","0","0","0","0","0","0"
"875","NCT01572792","Efficacy, Safety and Tolerability of Two Fixed Dose Combinations of Aclidinium Bromide/Formoterol Fumarate, Aclidinium Bromide, Formoterol Fumarate and Placebo for 28-Weeks Treatment in Patients With Moderate to Severe, Stable Chronic Obstructive Pulmonary Disease (COPD)","Chronic Obstructive Pulmonary Disease",0,"Aclidinium bromide/formoterol Fixed-Dose Combination (FDC)","Drug","AstraZeneca","Industry",0,0,"All","40 Years","N/A","921","April 2012","June 2013","Percentage of Patients to Experience Any Treatment-emergent Adverse Event","0","0","0","0","0","0","0","0","0"
"876","NCT01573351","Phase III Hallmark QUAD: ASV+DCV+Peg+Rib (Nulls/Partials)","Hepatitis C Virus",0,"Asunaprevir","Drug","Bristol-Myers Squibb","Industry",0,0,"All","18 Years","N/A","398","May 2012","September 2013","Proportion of genotype 1 subjects with SVR12, defined as HCV RNA < LOQ at post-treatment Week 12, for all subjects infected with HCV genotype 1","0","0","0","0","0","0","0","0","0"
"877","NCT01573910","An Evaluation of the Safety and Efficacy of Moxifloxacin Ophthalmic Solution 0.5% ((VIGAMOX®) Versus Ofloxacin Ophthalmic Solution 0.3% in the Treatment of Bacterial Conjunctivitis in Chinese Patients","Bacterial Conjunctivitis",0,"Moxifloxacin ophthalmic solution, 0.5%","Drug","Alcon Research","Industry",0,0,"All","1 Year","N/A","985","May 2012","April 2014","Clinical Cure Rate","0","0","0","0","0","0","0","0","0"
"878","NCT01574651","The Effect of QVA149 on Health Related Quality of Life in Patients With Chronic Obstructive Pulmonary Disease (COPD)","Chronic Obstructive Pulmonary Disease (COPD)",0,"QVA149","Drug","Novartis Pharmaceuticals","Industry",0,0,"All","40 Years","N/A","934","May 2012","April 2013","St. George's Respiratory Questionnaire (SGRQ-C) Total Score After 26 Weeks of Treatment (Non-inferiority Analysis).","0","0","0","0","0","0","0","0","0"
"879","NCT01575054","BOTOX® Treatment in Adult Patients With Post-Stroke Lower Limb Spasticity","Muscle Spasticity",0,"botulinum toxin Type A","Biological","Allergan","Industry",0,0,"All","18 Years","85 Years","468","May 2012","September 2014","Change From Baseline in Modified Ashworth Scale-Bohannon (MAS-B) Score of Ankle Plantar Flexors Using a 6-Point Scale","0","0","0","0","0","0","0","0","0"
"880","NCT01575808","Multi-center Study for Stent Graft System for Peripheral Artery","Peripheral Arterial Disease",0,"GP1101","Device","W.L.Gore & Associates","Industry",0,0,"All","20 Years","N/A","142","April 2012","August 2014","Primary Assisted Patency","0","0","0","0","0","0","0","0","0"
"881","NCT01576341","HX575 Epoetin Alfa Subcutaneously (s.c.) in Chronic Kidney Disease (CKD)","Chronic Kidney Disease",0,"HX575 epoetin alfa (Sandoz)","Drug","Sandoz","Industry",0,0,"All","18 Years","N/A","417","April 2012","October 2014","Incidence of antibody formation against epoetin","0","0","0","0","0","0","0","0","0"
"882","NCT01578707","A Phase 3 Study of Ibrutinib (PCI-32765) Versus Ofatumumab in Patients With Relapsed or Refractory Chronic Lymphocytic Leukemia","Relapsed or Refractory Chronic Lymphocytic Leukemia",0,"ofatumumab","Drug","Pharmacyclics LLC.","Industry",0,0,"All","18 Years","N/A","391","June 2012","November 2013","PFS (Progression Free Survival)","<0.0001","0","Log Rank","0","0","0","0","0","0"
"883","NCT01580228","A Phase 3 Study Comparing Dinaciclib Versus Ofatumumab in Patients With Refractory Chronic Lymphocytic Leukemia (P07714)","Chronic Lymphocytic Leukemia (CLL)",0,"Dinaciclib","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","18 Years","N/A","44","August 2012","December 2014","Participant Progression Free Survival","0","0","0","0","0","0","0","0","0"
"884","NCT01580293","A Trial Investigating Safety and Efficacy of Treatment With BAY94-9027 in Severe Hemophilia A","Hemophilia A",0,"BAY94-9027","Biological","Bayer","Industry",0,0,"Male","12 Years","65 Years","141","April 23, 2012","June 13, 2014","Annualized Number of Total Bleeds in On-demand Treatment arm (Weeks 0-36) and Prophylaxis arm (Weeks 10 - 36, excluding rescue bleeds) - Part A","0","0","0","0","0","0","0","0","0"
"885","NCT01581203","Phase III Hallmark DUAL: ASV+DCV (Nulls/Partials, Intolerants/Ineligibles. Naives)","Hepatitis C Virus",0,"Asunaprevir (ASV)","Drug","Bristol-Myers Squibb","Industry",0,0,"All","18 Years","N/A","748","May 2012","October 2013","Proportion of treated subjects with SVR12, defined as HCV RNA < LOQ at post treatment Week 12, for subjects who are prior null or partial responders to P/R or are treatment-naive","0","0","0","0","0","0","0","0","0"
"886","NCT01581398","Efficacy and Safety Study of Peginterferon Alfa-2b in Chinese Chronic Hepatitis C Patients","Chronic Hepatitis C",0,"Ypeginterferon alfa-2b","Drug","Xiamen Amoytop Biotech Co., Ltd.","Industry",0,0,"All","18 Years","65 Years","770","April 2012","April 2014","Proportion of patients with sustained virologic response (defined as HCV RNA<15IU/ml at 24 weeks after the end of therapy)","0","0","0","0","0","0","0","0","0"
"887","NCT01581593","Efficacy and Safety Study of Kedrion IVIG 10% to Treat Subjects With Primary Immunodeficiency (PID)","Primary Immunodeficiency",0,"Kedrion IVIG 10%","Biological","Kedrion S.p.A.","Industry",0,0,"All","2 Years","70 Years","50","November 2012","August 2014","Incidence of acute, serious bacterial infections","0","0","0","0","0","0","0","0","0"
"888","NCT01582451","A Study of LY2605541 in Participants With Type 2 Diabetes Mellitus","Diabetes Mellitus, Type 2",0,"LY2605541","Drug","Eli Lilly and Company","Industry",0,0,"All","18 Years","N/A","426","April 2012","May 2013","Change from baseline to 26 week endpoint in hemoglobin A1c (HbA1c)","0","0","0","0","0","0","0","0","0"
"889","NCT01582854","Efficacy and Safety of Actovegin in Post-stroke Cognitive Impairment (PSCI)","Post-Stroke Cognitive Impairment (PSCI)",0,"Actovegin","Drug","Takeda","Industry",0,0,"All","60 Years","N/A","503","June 2012","November 2014","Change From Baseline in Alzheimer's Disease Assessment Scale + Cognitive Subscale Extended Version (ADAS-cog+) at Month 6","0.005","0","ANCOVA","-2.3","LS Mean Difference","95","2-Sided","-3.9","-0.7"
"890","NCT01583374","Study of Apremilast to Treat Subjects With Active Ankylosing Spondylitis","Ankylosing Spondyloarthritis",0,"Apremilast tablet 20 mg","Drug","Celgene","Industry",0,0,"All","18 Years","N/A","490","May 2012","February 2014","Percentage of Participants Who Achieved an Assessment of SpondyloArthritis International Society 20 (ASAS 20) for the Comparison Between Apremilast 30 mg BID and Placebo at 16 Week of Treatment","0.4383","Adjusting for CRP category and baseline BASDAI score category","Cochran-Mantel-Haenszel","-4.1","Risk Difference (RD)","95","2-Sided","-14.3","6.2"
"891","NCT01584232","A Study of Dulaglutide in Japanese Participants With Type 2 Diabetes Mellitus","Type 2 Diabetes Mellitus",0,"LY2189265","Drug","Eli Lilly and Company","Industry",0,0,"All","20 Years","N/A","361","April 2012","July 2013","Change From Baseline in Glycosylated Hemoglobin (HbA1c) at 26 Weeks","<0.001","P-value is from the pairwise comparison of LS means using a mixed effects model with repeated measurements (MMRM).","Mixed Models Analysis","-0.54","LS Mean Difference","95","2-Sided","-0.67","-0.41"
"892","NCT01584648","A Study Comparing Trametinib and Dabrafenib Combination Therapy to Dabrafenib Monotherapy in Subjects With BRAF-mutant Melanoma","Melanoma",0,"dabrafenib","Drug","GlaxoSmithKline","Industry",0,0,"All","18 Years","N/A","422","May 2012","August 2013","Progression-Free Survival (PFS) as Assessed by the Investigator","0.035","0","Log Rank","0.75","Hazard Ratio (HR)","95","2-Sided","0.57","0.99"
"893","NCT01584674","A Clinical Trial Evaluating the Safety and Efficacy of the KLOX Biophotonic System in Moderate to Severe Acne","Acne Vulgaris",0,"KLOX Biophotonic System","Device","KLOX Technologies Inc.","Industry",0,0,"All","16 Years","30 Years","98","March 2012","April 2013","Proportion of patients achieving a total reduction of at least 2 grades in the Investigator's Global Assessment (IGA) scale","0","0","0","0","0","0","0","0","0"
"894","NCT01584830","Asian Subjects With Metastatic Colorectal Cancer Treated With Regorafenib or Placebo After Failure of Standard Therapy","Colorectal Neoplasms",0,"Regorafenib (BAY73-4506)","Drug","Bayer","Industry",0,0,"All","18 Years","N/A","204","April 2012","November 2013","Overall Survival (OS)","0","0","0","0","0","0","0","0","0"
"895","NCT01584843","Efficacy and Safety of GSK1358820 (Botulinum Toxin Type A) in Patients With Strabismus","Strabismus",0,"GSK1358820","Drug","GlaxoSmithKline","Industry",0,0,"All","12 Years","N/A","41","May 2012","July 2013","Change From Baseline in Strabismus Angle Prism Dioptre (PD) in the Primary Position at Week 4 of the FTP in Observed Cases (OC)","0.091","LSD=Least Significant Difference","Fisher LSD method","-9.83","Mean Difference (Final Values)","95","2-Sided","-21.81","2.14"
"896","NCT01585155","Clinical Study of TA-650 in Pediatric Patients With Ulcerative Colitis","Pediatric Ulcerative Colitis",0,"TA-650","Drug","Mitsubishi Tanabe Pharma Corporation","Industry",0,0,"All","6 Years","17 Years","21","February 2012","September 2014","Change from baseline of percent of participants with clinical remission as defined by CAI score ≦4","0","0","0","0","0","0","0","0","0"
"897","NCT01587508","Study Comparing A New Drug Containing The Combination Meloxicam And Cyclobenzaprine In The Treatment Of Acute Lumbago","Acute Lumbago",0,"meloxicam/cyclobenzaprine hydrochloride","Drug","Eurofarma Laboratorios S.A.","Industry",0,0,"All","18 Years","75 Years","0","May 2013","May 2013","Pain Reduction","0","0","0","0","0","0","0","0","0"
"898","NCT01588496","Trial Evaluating PCSK9 Antibody in Subjects With LDL Receptor Abnormalities","Homozygous Familial Hypercholesterolemia",0,"Evolocumab","Biological","Amgen","Industry",0,0,"All","12 Years","80 Years","58","April 2012","January 2014","Part A: Percent Change From Baseline in Low Density Lipoprotein Cholesterol (LDL-C) at Week 12","0","0","0","0","0","0","0","0","0"
"899","NCT01590771","A Study in China Evaluating the Safety and Efficacy of Adding Sitagliptin to Stable Therapy With Sulfonylurea With or Without Metformin in Participants With Type 2 Diabetes Mellitus (T2DM) (MK-0431-253)","Type 2 Diabetes Mellitus",0,"Sitagliptin","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","18 Years","79 Years","498","July 9, 2012","June 10, 2014","Change From Baseline in A1C Levels at Week 24 in Participants Receiving Sitagliptin and Sulfonylurea Alone or in Combination With Metformin","<0.001","The ANCOVA model controlled for treatment, metformin strata (on or not on metformin), and baseline A1C value.","ANCOVA","-0.61","Robust regression","95","2-Sided","-0.77","-0.44"
"900","NCT01590797","A Study in China Evaluating the Safety and Efficacy of Adding Sitagliptin to Stable Therapy With Insulin With or Without Metformin in Participants With Type 2 Diabetes Mellitus (T2DM) (MK-0431-254)","Type 2 Diabetes Mellitus",0,"Sitagliptin","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","18 Years","79 Years","467","July 10, 2012","June 11, 2014","Change From Baseline in Hemoglobin A1C (HbA1C) Levels at Week 24 in Participants Receiving Insulin Alone or in Combination With Metformin","<0.001","0","Robust Regression","-0.34","Mean Difference (Final Values)","95","2-Sided","-0.50","-0.19"
"901","NCT01591161","Mapracorat Ophthalmic Suspension, 3% for the Treatment of Ocular Inflammation and Pain Following Cataract Surgery","Cataract",0,"Mapracorat","Drug","Bausch & Lomb Incorporated","Industry",0,0,"All","18 Years","N/A","369","July 2012","June 2013","AC Cells","0","0","0","0","0","0","0","0","0"
"902","NCT01591655","Mapracorat Ophthalmic Suspension, 3% for the Treatment of Ocular Inflammation and Pain Following Cataract Surgery","Cataract",0,"Mapracorat","Drug","Bausch & Lomb Incorporated","Industry",0,0,"All","18 Years","N/A","363","July 2012","September 2013","AC Cells","0","0","0","0","0","0","0","0","0"
"903","NCT01593787","Safety and Tolerability and Efficacy of LCZ696 in Japanese Hypertensive Patients With Renal Dysfunction","Hypertension With Renal Dysfunction",0,"LCZ696","Drug","Novartis Pharmaceuticals","Industry",0,0,"All","20 Years","N/A","32","May 2012","March 2013","Percentage of Participants With Reported Adverse Events (Total Adverse Events, Serious Adverse Events and Death)","0","0","0","0","0","0","0","0","0"
"904","NCT01594749","Efficacy and Safety of Fosaprepitant Dimeglumine in Preventing Chemotherapy-Induced Nausea and Vomiting (MK-0517-031)","Chemotherapy-Induced Nausea and Vomiting (CINV)",0,"Fosaprepitant dimeglumine","Drug","Merck Sharp & Dohme Corp.","Industry",0,0,"All","18 Years","N/A","1015","September 2012","November 2014","Percentage of Participants With Complete Response From 25 to 120 Hours After Initiation of Moderately Emetogenic Chemotherapy (MEC)","<0.001","P-value based on Cochran-Mantel-Haenszel (CMH) method with stratification of gender","Cochran-Mantel-Haenszel","0","0","0","0","0","0"
"905","NCT01596335","Clinical Study of TA-650 in Patients With Refractory Kawasaki Disease","Kawasaki Disease Refractory to Initial Therapy With Intravenous Immunoglobulin",0,"TA-650","Drug","Mitsubishi Tanabe Pharma Corporation","Industry",0,0,"All","1 Year","10 Years","31","May 2012","October 2014","Defervescence rate within 48 hours after the start of the study drug administration","0","0","0","0","0","0","0","0","0"
"906","NCT01596829","Effect of Probiotic Formula on Reducing the Risk for Antibiotic-associated Diarrhoea","Antibiotic-associated Diarrhoea",0,"Probiotic","Dietary Supplement","Danisco","Industry",0,0,"All","18 Years","65 Years","258","December 2012","December 2014","Incidence of AAD","0","0","0","0","0","0","0","0","0"
"907","NCT01597245","A Phase 3 Study in Participants With Moderate to Severe Psoriasis (UNCOVER-2)","Psoriasis",0,"80 mg ixekizumab Dosing Regimen","Drug","Eli Lilly and Company","Industry",0,0,"All","18 Years","N/A","1224","May 2012","March 2014","Percentage of Participants With a Static Physician Global Assessment (sPGA) of (0,1) (Efficacy of Ixekizumab in Participants With Moderate to Severe Chronic Plaque Psoriasis. Measure: Static Physician Global Assessment [sPGA])","<0.001","0","Cochran-Mantel-Haenszel","0","0","0","0","0","0"
"908","NCT01597908","Dabrafenib Plus Trametinib vs Vemurafenib Alone in Unresectable or Metastatic BRAF V600E/K Cutaneous Melanoma","Melanoma",0,"Dabrafenib","Drug","GlaxoSmithKline","Industry",0,0,"All","18 Years","N/A","701","June 4, 2012","April 1, 2014","Overall Survival","0.005","0","Stratified log-rank test","0.69","Hazard Ratio (HR)","95","2-Sided","0.53","0.89"
